,Unnamed: 0,rank,mname,director,provider,date,country,n_scrn,money,guest,genre,rating,grade,actor
1134,1134,"1,135",두 개의 문,"김일란,홍지유",(주)시네마달,2012-06-21,한국,18,503138000,73298,다큐멘터리,15세이상관람가,5.15,권영국|김형태|류주형|박진|박성훈|
1136,1136,"1,137",파워레인져스: 더 비기닝,딘 이스라엘리트,(주)넥스트엔터테인먼트월드(NEW),2017-04-20,미국,479,570203561,72495,액션,12세이상관람가,7.17,데이커 몽고메리|나오미 스콧|RJ 사일러|베키 지|루디 린|
1137,1137,"1,138",언더월드: 블러드 워,안나 포에스터,유니버설픽쳐스인터내셔널 코리아(유),2016-11-30,미국,183,567567100,72071,액션,15세이상관람가,6.13,케이트 베킨세일|테오 제임스|브래들리 제임스|찰스 댄스|토비어스 멘지스|앨리시아 벨라 베일리|
1138,1138,"1,139",쿰바: 반쪽무늬 얼룩말의 대모험,앤서니 실버스톤,(주)와이즈베이,2014-09-04,남아프리카공화국,180,521639900,72046,애니메이션,전체관람가,7.93,제이크 T. 오스틴|안나소피아 롭|캐서린 테이트|리암 니슨|로렌스 피시번|리차드 E. 그랜트|
1139,1139,"1,140",화이트 고릴라,안드레스 G. 슈에,"(주)마인스 엔터테인먼트,(주)박수엔터테인먼트",2013-10-31,스페인,182,464078500,71796,애니메이션,전체관람가,8.23,카이 스트로인크|누리아 트리폴|
1141,1141,"1,142",프란시스 하,노아 바움백,그린나래미디어(주),2014-07-17,미국,70,560752570,71506,코미디,15세이상관람가,8.1,그레타 거윅|믹키 섬너|그레이스 검머|아담 드라이버|마이클 제겐|
1142,1142,"1,143",모뉴먼츠 맨: 세기의 작전,조지 클루니,이십세기폭스코리아(주),2014-02-27,미국,319,534041027,71483,액션,12세이상관람가,6.98,조지 클루니|맷 데이먼|케이트 블란쳇|
1143,1143,"1,144",더 서클,제임스 폰솔트,씨네그루(주)키다리이엔티,2017-06-22,미국,169,578129700,71362,드라마,12세이상관람가,7.1,엠마 왓슨|톰 행크스|
1144,1144,"1,145",정글히어로,"박태동,마우리시오 드 라 오르타",씨제이이앤엠(주),2014-10-02,한국,287,506194300,71330,애니메이션,전체관람가,7.71,양세나|심규혁|김현지|조성목|남도형|안장혁|
1145,1145,"1,146",투 마더스,앤 폰테인,(주)싸이더스,2013-08-22,프랑스,198,497511000,71264,드라마,청소년관람불가,7,나오미 왓츠|로빈 라이트|자비에르 사무엘|제임스 프레체빌|
1147,1147,"1,148",극장판 도라에몽: 신 진구의 버스 오브 재팬,야쿠와 신노스케,(주)넥스트엔터테인먼트월드(NEW),2016-12-21,일본,282,525099600,70350,애니메이션,전체관람가,9.05,채민지|김정아|최낙윤|이현주|조현정|곽규미|김현욱|김민정|
1150,1150,"1,151",바다 탐험대 옥토넛 시즌4: 늪지탐험선K,다라 오코넬,와이드 릴리즈(주),2016-09-28,영국,164,420417500,69912,애니메이션,전체관람가,8.56,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화|
1151,1151,"1,152",인보카머스,스콧 데릭슨,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-08-21,미국,196,571543200,69786,공포(호러),청소년관람불가,6.96,올리비아 문|에릭 바나|에드가 라미레즈|
1152,1152,"1,153",세상에서 고양이가 사라진다면,나가이 아키라,(주)크리픽쳐스,2016-11-09,일본,175,497645200,69586,드라마,12세이상관람가,8.6,사토 타케루|미야자키 아오이|
1153,1153,"1,154",어카운턴트,개빈 오코너,워너브러더스 코리아(주),2016-10-13,미국,375,548544928,69529,액션,15세이상관람가,8.31,안나 켄드릭|벤 애플렉|J.K. 시몬스|존 번탈|
1154,1154,"1,155",번개맨,조근현,씨네그루(주)키다리이엔티,2016-02-11,한국,393,516736500,69303,판타지,전체관람가,6.24,정현진|루나|
1155,1155,"1,156",어거스트: 가족의 초상,존 웰스,주식회사 우리네트웍스,2014-04-03,미국,249,520639800,69095,드라마,15세이상관람가,7.79,메릴 스트립|줄리아 로버츠|베네딕트 컴버배치|이완 맥그리거|
1157,1157,"1,158",이퀄스,드레이크 도리머스,씨네그루(주)키다리이엔티,2016-08-31,미국,357,519932300,68897,드라마,15세이상관람가,8.29,크리스틴 스튜어트|니콜라스 홀트|
1158,1158,"1,159",스티브 잡스,대니 보일,유니버설픽쳐스인터내셔널 코리아(유),2016-01-21,미국,384,535351276,68815,드라마,12세이상관람가,7.49,마이클 패스벤더|케이트 윈슬렛|세스 로건|
1159,1159,"1,160",달라스 바이어스 클럽,장 마크 발레,(주)나이너스엔터테인먼트,2014-03-06,미국,138,517283443,68794,드라마,청소년관람불가,8.8,매튜 맥커너히|제니퍼 가너|자레드 레토|
1160,1160,"1,161",우리 선희,홍상수,"(주)영화제작전원사 ,(주)영화사 조제",2013-09-12,한국,39,530265400,68770,드라마,청소년관람불가,7.58,정유미|이선균|김상중|정재영|이민우|예지원|
1161,1161,"1,162",피노키오: 당나귀 섬의 비밀,엔조 달로,(주)인벤트스톤,2013-04-25,이탈리아,283,430554000,68711,애니메이션,전체관람가,7.04,로버트 네이러|
1162,1162,"1,163",닥터,"김성홍,김유정,배현지",(주)마인스 엔터테인먼트,2013-06-20,한국,163,495574500,68312,스릴러,청소년관람불가,5.66,김창완|배소은|박건우|
1164,1164,"1,165",올 더 머니,리들리 스콧,판씨네마(주),2018-02-01,미국,260,547011500,67602,범죄,15세이상관람가,7.99,마크 월버그|미셸 윌리엄스|크리스토퍼 플러머|
1165,1165,"1,166",아이엠스타 뮤직어워드,와타다 신야,씨제이이앤엠(주),2016-09-14,일본,358,455696500,67027,애니메이션,전체관람가,7.73,정유정|김새해|김영은|정유미|정혜원|김채하|소연|위훈|
1167,1167,"1,168",올레,채두병,"(주)대명문화공장,(주)리틀빅픽쳐스",2016-08-25,한국,338,522938900,66883,드라마,15세이상관람가,7.46,신하균|박희순|오만석|유다인|
1169,1169,"1,170",더 바디,오리올 파울로,(주)싸이더스,2014-05-22,스페인,161,501242100,66733,스릴러,15세이상관람가,7.88,벨렌 루에다|오라 가리도|휴고 실바|호세 코로나도|
1170,1170,"1,171",라스트 스탠드,김지운,씨제이이앤엠(주),2013-02-21,미국,300,492135000,66698,액션,청소년관람불가,7.8,아놀드 슈왈제네거|포레스트 휘태커|조니 녹스빌|로드리고 산토로|제이미 알렉산더|
1171,1171,"1,172",우리도 사랑일까,사라 폴리,(주)티캐스트,2012-09-27,캐나다,21,530615800,66650,멜로/로맨스,청소년관람불가,8.22,세스 로건|미셸 윌리엄스|
1173,1173,"1,174",선생님의 일기,니티왓 다라톤,"(주)드림팩트엔터테인먼트,(주)미로스페이스",2016-11-02,태국,163,461082900,66319,멜로/로맨스,12세이상관람가,8.84,레일라 분야삭|비 스크릿 위셋케우 |
1174,1174,"1,175",천녀유혼,엽위신,씨너스엔터테인먼트(주),2011-05-12,중국,240,497089500,66219,SF,12세이상관람가,6.53,고천락|유역비|여소군|
1175,1175,"1,176",레지던트,안티 조키넨,(주)쇼박스,2011-06-02,영국,200,518700000,66216,스릴러,청소년관람불가,6.94,힐러리 스웽크|제프리 딘 모건|크리스토퍼 리|
1176,1176,"1,177",다크 플레이스,질스 파겟-브레너,"(주)스톰픽쳐스코리아,주식회사 우리네트웍스",2015-07-15,미국,268,530282654,66075,드라마,청소년관람불가,7.65,샤를리즈 테론|니콜라스 홀트|클로이 모레츠|드리아 드 마테오|
1177,1177,"1,178",패트리어트 데이,피터 버그,(주)이수C&E,2017-04-06,미국,375,521471618,66074,드라마,15세이상관람가,8.83,마크 월버그|
1178,1178,"1,179",극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,타케모토 노보루,(주)넥스트엔터테인먼트월드(NEW),2017-11-09,일본,370,501257700,65895,액션,전체관람가,8.66,나카오 마사키|야나기 미키|난바 쇼헤이|와타나베 츠루기|타테이시 하루카|쿠니시마 나오키|니시카와 슌스케|마츠모토 가쿠|
1180,1180,"1,181",블리츠,엘리어트 레스터,팝엔터테인먼트,2011-12-07,영국,123,497782500,65493,스릴러,청소년관람불가,6.97,제이슨 스타뎀|패디 콘시딘|에이단 길렌|
1181,1181,"1,182",더 크리스마스,티모시 렉카트,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-12-21,미국,158,486356000,65460,애니메이션,전체관람가,8.69,제커리 레비|키건 마이클 키|지나 로드리게즈|스티븐 연|켈리 클락슨|패트리샤 히튼|
1182,1182,"1,183","사랑한다, 사랑하지 않는다",이윤기,(주)넥스트엔터테인먼트월드(NEW),2011-03-03,한국,80,498314500,65282,멜로/로맨스,15세이상관람가,5.67,임수정|현빈|
1183,1183,"1,184",패터슨,짐 자무쉬,그린나래미디어(주),2017-12-21,프랑스,62,537321900,65147,드라마,12세이상관람가,8.32,아담 드라이버|골쉬프테 파라하니|
1184,1184,"1,185",데몰리션,장 마크 발레,(주)리틀빅픽쳐스,2016-07-13,미국,198,533506821,65145,드라마,청소년관람불가,8.55,제이크 질렌할|나오미 왓츠|크리스 쿠퍼|헤더 린드|
1186,1186,"1,187",레오나르도 다 빈치,세르지오 맨피오,(주)스마일이엔티,2018-04-26,이탈리아,150,509942200,64405,애니메이션,전체관람가,8.03,김명준|
1187,1187,"1,188",보루토 - 나루토 더 무비,야마시타 히로유키,와이드 릴리즈(주),2015-12-10,일본,219,477101900,64159,애니메이션,12세이상관람가,9.24,산페이 유우코|키쿠치 코코로|다케우치 준코|스기야마 노리아키|
1188,1188,"1,189",극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,나카자와 쇼지로,(주)넥스트엔터테인먼트월드(NEW),2016-11-03,일본,406,497447800,63820,액션,전체관람가,8.95,니시카와 슌스케|마츠모토 가쿠|나카무라 카이토|야노 유카|야마야 카스미|
1189,1189,"1,190",뷰티풀 투모로우,장재혁,씨제이 씨지브이(CJ CGV)(주),2017-10-26,한국,47,552273700,63279,드라마,12세이상관람가,9.28,박효신|정재일|
1190,1190,"1,191",로우리스: 나쁜 영웅들,존 힐코트,씨너스엔터테인먼트(주),2012-10-18,미국,275,452103666,63108,액션,청소년관람불가,7.86,샤이아 라보프|톰 하디|게리 올드만|미아 와시코브스카|가이 피어스|제시카 차스테인|데인 드한|제이슨 클락|
1191,1191,"1,192",히트맨: 에이전트 47,알렉산더 바흐,이십세기폭스코리아(주),2015-09-03,미국,272,492878500,63073,액션,15세이상관람가,7.86,재커리 퀸토|루퍼트 프렌드|시아란 힌즈|한나 웨어|
1192,1192,"1,193",경주,장률,(주)인벤트스톤,2014-06-12,한국,318,468260500,62754,드라마,15세이상관람가,6.78,박해일|신민아|윤진서|김태훈|
1193,1193,"1,194",리틀 프린세스 소피아 : 신비한 섬,제이미 미첼,월트디즈니컴퍼니코리아 유한책임회사,2017-09-28,미국,135,441475500,62454,애니메이션,전체관람가,8.5,김미랑|서지연|
1194,1194,"1,195",극장판 쿠로코의 농구 라스트 게임,타다 슌스케,(주)박수엔터테인먼트,2017-04-27,일본,96,462290000,62393,애니메이션,12세이상관람가,9.19,오노 켄쇼|오노 유우키|사이토 치와|
1196,1196,"1,197",기생수 파트2,야마자키 타카시,판씨네마(주),2015-05-07,일본,260,502071959,62071,SF,청소년관람불가,7.51,소메타니 쇼타|후카츠 에리|하시모토 아이|아베 사다오|
1197,1197,"1,198",위아영,노아 바움백,"(주)브리즈픽처스,(주)영화사오원",2015-05-14,미국,235,495343360,62016,코미디,15세이상관람가,7.36,벤 스틸러|나오미 왓츠|아만다 사이프리드|아담 드라이버|찰스 그로딘|
1198,1198,"1,199",황당한 외계인: 폴,그렉 모톨라,유니버설픽쳐스인터내셔널 코리아(유),2011-04-07,미국,148,461937500,61808,코미디,15세이상관람가,7.71,사이먼 페그|닉 프로스트|제이슨 베이트먼|크리스틴 위그|시고니 위버|세스 로건|
1199,1199,"1,200",에반게리온: Q,안노 히데아키,"㈜T-JOY,씨너스엔터테인먼트(주)",2013-04-25,일본,59,435800211,61423,애니메이션,15세이상관람가,6.94,오가타 메구미|하야시바라 메구미|미야무라 유코|
1200,1200,"1,201",헤드,조운,(주)에스비에스콘텐츠허브,2011-05-26,한국,196,462025000,61414,액션,청소년관람불가,4.85,박예진|백윤식|류덕환|
1202,1202,"1,203",주온: 더 파이널,오치아이 마사유키,유니버설픽쳐스인터내셔널 코리아(유),2015-10-01,일본,318,461765400,60981,공포(호러),15세이상관람가,4.18,타이라 아이리|키리야마 렌|
1203,1203,"1,204",바다 탐험대 옥토넛 시즌4: 빙하탐험선S,다라 오코넬,와이드 릴리즈(주),2016-02-25,영국,155,361596000,60977,애니메이션,전체관람가,7.7,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화|
1204,1204,"1,205",결정적 한방,박중구,(주)화앤담이엔티,2011-12-07,한국,160,439400000,60944,코미디,15세이상관람가,6.28,유동근|윤진서|김정훈|오광록|
1205,1205,"1,206",바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,다라 오코넬,와이드 릴리즈(주),2017-01-25,영국,145,404919500,60935,애니메이션,전체관람가,8.27,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화|
1206,1206,"1,207",내 여자친구의 결혼식,폴 페이그,유니버설픽쳐스인터내셔널 코리아(유),2011-08-25,미국,166,463049500,60788,코미디,청소년관람불가,7.75,크리스틴 위그|마야 루돌프|로즈 번|
1207,1207,"1,208",휴고,마틴 스콜세지,씨제이이앤엠(주),2012-02-29,미국,85,637621000,60520,가족,전체관람가,7.72,클로이 모레츠|에이사 버터필드|
1210,1210,"1,211",두 남자,이성태,씨네그루(주)키다리이엔티,2016-11-30,한국,397,459566121,60365,범죄,청소년관람불가,6.04,마동석|최민호|
1211,1211,"1,212",님포매니악 볼륨1,라스 폰 트리에,CGV아트하우스,2014-06-18,덴마크,237,479242383,60265,드라마,청소년관람불가,7.62,샤이아 라보프|샤를로뜨 갱스부르|스텔란 스카스가드|스테이시 마틴|
1213,1213,"1,214",행오버 2,토드 필립스,워너브러더스 코리아(주),2011-08-25,미국,157,473137500,60048,코미디,청소년관람불가,6.93,브래들리 쿠퍼|에드 헬름스|자흐 갈리피아나키스|켄 정|제이미 정|
1214,1214,"1,215",번개맨과 신비의 섬,김지열,"힘컨텐츠(주),(주)디스테이션",2018-04-05,한국,191,481474700,59923,가족,전체관람가,9.42,서홍석|홍민아|유수호|최오식|이상철|김수미|
1215,1215,"1,216",더 퍼지 : 거리의 반란,제임스 드모나코,유니버설픽쳐스인터내셔널 코리아(유),2014-08-27,미국,204,455583000,59881,공포(호러),청소년관람불가,7.07,프랭크 그릴로|채드 모건|마이클 K. 윌리엄즈|자크 길포드|키엘 산체즈|
1216,1216,"1,217",극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,가네다 오사무,롯데쇼핑㈜롯데엔터테인먼트,2014-01-23,일본,183,405278000,59611,액션,전체관람가,7.59,오자와 료타|이노우에 마사히로|아키야마 리나|이시마루 켄지로|토타니 키미토|오쿠다 타츠히토|와타나베 슈|사카타 리카코|시호|야마다 유키|바바 료마|사카키 히데오|
1217,1217,"1,218",극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,고로 사쿠라,"(주)이수C&E,(주)에이원엔터테인먼트",2017-12-14,일본,207,457902700,59375,애니메이션,전체관람가,7.91,조경이|이재현|이지현|윤아영|남도형|
1219,1219,"1,220",트럼보,제이 로치,"그린나래미디어(주),(주)프레인글로벌",2016-04-07,미국,310,462652100,58784,드라마,15세이상관람가,8.81,엘르 패닝|브라이언 크랜스톤|다이안 레인|헬렌 미렌|루이스 C.K.|
1220,1220,"1,221",파더 앤 도터,가브리엘 무치노,(주)박수엔터테인먼트,2015-12-10,미국,352,447097100,58704,드라마,15세이상관람가,8.18,아만다 사이프리드|아론 폴|러셀 크로우|
1221,1221,"1,222",바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,다라 오코넬,와이드 릴리즈(주),2016-06-02,영국,162,349288000,58345,애니메이션,전체관람가,8.34,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화|
1222,1222,"1,223",소공녀,전고운,CGV아트하우스,2018-03-22,한국,284,467050200,58340,멜로/로맨스,15세이상관람가,8.89,이솜|안재홍|
1223,1223,"1,224",순종,"김동민,이주훈","(재)CBS,(주)영화사 안다미로",2016-11-17,한국,104,414028200,58027,다큐멘터리,전체관람가,8.96,김영화|김은혜|한성국|최강희|최수종|
1225,1225,"1,226",더 랍스터,요르고스 란티모스,"(주)영화사오원,(주)브리즈픽처스",2015-10-29,영국,75,476877300,57721,판타지,청소년관람불가,7.91,레이첼 와이즈|콜린 파렐|레아 세이두|
1226,1226,"1,227",웃는 남자,장 피에르 아메리스,씨너스엔터테인먼트(주),2013-03-28,프랑스,170,403906500,57652,미스터리,15세이상관람가,8.12,제라르 드빠르디유|마크 앙드레 그롱당|크리스타 테렛|엠마누엘 자이그너|
1228,1228,"1,229",마미,자비에 돌란,(주)엣나인필름,2014-12-18,캐나다,84,454117600,57247,드라마,15세이상관람가,8.69,앤 도벌|안토니 올리버 피론|수잔 클레망|
1230,1230,"1,231",밤의 해변에서 혼자,홍상수,"(주)영화제작전원사 ,(주)콘텐츠판다",2017-03-23,한국,133,438976092,56995,드라마,청소년관람불가,5.64,김민희|
1231,1231,"1,232",다이애나,올리버 히르비겔,(주)영화사 빅,2014-03-06,영국,279,402756100,56872,드라마,15세이상관람가,7.44,나오미 왓츠|
1232,1232,"1,233",극장판 프랭키와 친구들: 생명의 나무,박정오,예지림엔터테인먼트,2016-04-13,한국,258,410518600,56835,애니메이션,전체관람가,8.59,이소은|안영미|김민정|최승훈|
1233,1233,"1,234",드래곤 블레이드,이인항,롯데쇼핑㈜롯데엔터테인먼트,2015-03-12,중국,264,427722800,56547,액션,15세이상관람가,5.88,성룡|존 쿠삭|시원|애드리언 브로디|샤니 빈슨|
1235,1235,"1,236",대니 콜린스,댄 포겔맨,"(주)나이너스엔터테인먼트,(주)지어소프트",2015-09-30,미국,309,426338305,56515,드라마,15세이상관람가,8.78,알 파치노|아네트 베닝|제니퍼 가너|바비 카나베일|
1236,1236,"1,237",돌아온 파워레인저 미라클포스,나가이시 다카오,롯데쇼핑㈜롯데엔터테인먼트,2012-02-29,일본,235,385525000,56420,액션,전체관람가,6.92,치바 유다이|사토 리카|오노 켄토|하마오 쿄스케|니와 미키호|
1237,1237,"1,238",나이트 크롤러,댄 길로이,(주)스톰픽쳐스코리아,2015-02-26,미국,233,451041300,55892,범죄,청소년관람불가,8.36,제이크 질렌할|
1238,1238,"1,239",더 보이,윌리엄 브렌트 벨,(주)리틀빅픽쳐스,2016-06-01,미국,186,441611821,55875,공포(호러),15세이상관람가,7.43,로렌 코핸|루퍼트 에반스|
1239,1239,"1,240",매직빈,조이 주,(주)영화사 빅,2018-05-03,중국,534,428022700,55809,애니메이션,전체관람가,6.79,황창영|민아|장병관|
1240,1240,"1,241",래빗 스쿨,우테 폰 뮌쇼폴,예지림엔터테인먼트,2017-11-23,독일,314,401768900,55784,애니메이션,전체관람가,8.83,황창영|최정현|임채헌|박상훈|민아|
1241,1241,"1,242",고녀석 맛나겠다2 : 함께라서 행복해,"최경석,노나카 카즈미",(주)리틀빅픽쳐스,2015-07-29,한국,142,384464000,55619,애니메이션,전체관람가,8.43,엄상현|시영준|안장혁|김희선|이경태|와타나베 마리나|다케우치 준코|타카나시 켄고|야마구치 캇페이|카카즈 유미|
1242,1242,"1,243",더 라이트: 악마는 있다,미카엘 하프스트롬,워너브러더스 코리아(주),2011-04-20,미국,104,422603000,55561,미스터리,15세이상관람가,7.2,안소니 홉킨스|콜린 오도노휴|앨리스 브라가|시아란 힌즈|토비 존스|룻거 하우어|
1243,1243,"1,244",워터 포 엘리펀트,프란시스 로렌스,이십세기폭스코리아(주),2011-05-04,미국,182,418236500,55561,드라마,15세이상관람가,7.51,리즈 위더스푼|로버트 패틴슨|크리스토프 왈츠|
1244,1244,"1,245",백설공주 : 사라진 아빠를 찾아서,벤 차오,예지림엔터테인먼트,2016-09-29,중국,213,425994300,55355,애니메이션,전체관람가,7.37,이제인|사문영|박상훈|장병관|이승준|
1245,1245,"1,246",그물,김기덕,(주)넥스트엔터테인먼트월드(NEW),2016-10-06,한국,381,416593300,55342,드라마,15세이상관람가,7.62,류승범|이원근|김영민|최귀화|손민석|박지일|
1246,1246,"1,247",드레스메이커,조셀린 무어하우스,(주)리틀빅픽쳐스,2016-02-11,호주,176,440059500,55330,드라마,15세이상관람가,8.12,케이트 윈슬렛|주디 데이비스|리암 헴스워스|
1247,1247,"1,248",빅뱅 메이드,변진호,씨제이 씨지브이(CJ CGV)(주),2016-06-30,한국,56,464727700,55227,다큐멘터리,12세이상관람가,9.14,G-DRAGON|태양|T.O.P|대성|승리|빅뱅|
1248,1248,"1,249",위시 어폰,존 R. 레오네티,(주)이수C&E,2017-07-20,미국,279,434148000,55110,공포(호러),15세이상관람가,7.24,쉐릴린 펜|조이 킹|엘리자베스 롬|라이언 필립|이기홍|
1249,1249,"1,250",파라노말 액티비티: 더 고스트 디멘션,그레고리 플로킨,(주)박수엔터테인먼트,2016-04-21,미국,353,454055200,54972,미스터리,15세이상관람가,5.58,크리스 J. 머레이|브릿 쇼|아이비 조지|
1250,1250,"1,251",헤이와이어,스티븐 소더버그,씨너스엔터테인먼트(주),2012-07-05,미국,200,384196324,54511,액션,15세이상관람가,6.74,이완 맥그리거|지나 카라노|마이클 패스벤더|채닝 테이텀|마이클 더글라스|
1251,1251,"1,252",파라노말 액티비티4,"아리엘 슐만,헨리 유스트",씨제이이앤엠(주),2012-10-25,미국,173,384064500,54461,스릴러,15세이상관람가,5.06,케이티 피더스턴|캐서린 뉴튼|브래디 알렌|맷 쉬블리|
1252,1252,"1,253",잡아야 산다,오인천,오퍼스픽쳐스,2016-01-07,한국,219,410361400,54450,코미디,15세이상관람가,4.13,김승우|김정태|혁|
1253,1253,"1,254",살인소설,스콧 데릭슨,씨너스엔터테인먼트(주),2012-11-15,미국,186,394724176,54239,미스터리,청소년관람불가,7.14,에단 호크|
1255,1255,"1,256",5일의 마중,장예모,찬란,2014-10-08,중국,86,405905100,54098,멜로/로맨스,전체관람가,8.94,진도명|공리|장혜문|
1256,1256,"1,257",맨체스터 바이 더 씨,케네스 로너건,THE 픽쳐스,2017-02-15,미국,109,431623800,53779,드라마,15세이상관람가,8.7,케이시 애플렉|미셸 윌리엄스|카일 챈들러|루카스 헤지스|
1258,1258,"1,259",개구리왕국,넬슨 신,예지림엔터테인먼트,2015-11-12,중국,227,362895100,53576,애니메이션,전체관람가,7.57,벨라 손|카메론 달라스|롭 슈나이더|드레이크 벨|키스 데이빗|그레그 설킨|달라스 로바토|릴 로메오|브랜든 허드슨|사바나 허드슨|나단 바냇|탈론 리드|마이클 심카|
1259,1259,"1,260",베스트 엑조틱 메리골드 호텔,존 매든,이십세기폭스코리아(주),2012-07-12,영국,149,379972500,53555,코미디,15세이상관람가,8.11,주디 덴치|빌 나이|톰 윌킨슨|매기 스미스|셀리아 아임리|데브 파텔|
1261,1261,"1,262",튤립 피버,저스틴 채드윅,(주)팝엔터테인먼트,2017-12-14,영국,359,425521049,53121,드라마,청소년관람불가,7.32,알리시아 비칸데르|데인 드한|크리스토프 왈츠|
1262,1262,"1,263",디센던트,알렉산더 페인,이십세기폭스코리아(주),2012-02-16,미국,114,407991800,53103,코미디,15세이상관람가,8.05,조지 클루니|주디 그리어|
1263,1263,"1,264","부르고뉴, 와인에서 찾은 인생",세드릭 클래피쉬,(주)티캐스트,2018-05-03,프랑스,55,459620900,52896,드라마,15세이상관람가,8.71,피오 마르마이|아나 지라르도|프랑수아 시빌|
1264,1264,"1,265",블랙 가스펠,히즈엠티 선교회,(주)넥스트엔터테인먼트월드(NEW),2013-11-14,한국,143,364990500,52852,드라마,전체관람가,8.48,양동근|정준|김유미|헤리티지|
1265,1265,"1,266",더 라스트: 나루토 더 무비,코바야시 츠네오,와이드 릴리즈(주),2015-02-26,일본,158,391905272,52816,애니메이션,12세이상관람가,8.72,다케우치 준코|미즈키 나나|나카무라 치에|모리쿠보 쇼타로|히노 사토시|이노우에 카즈히코|스기야마 노리아키|후쿠야마 쥰|유즈키 료카|
1266,1266,"1,267",콘트라밴드,발타자르 코루마쿠르,유니버설픽쳐스인터내셔널 코리아(유),2012-03-22,미국,178,393549500,52743,액션,청소년관람불가,7.26,마크 월버그|케이트 베킨세일|
1267,1267,"1,268",머니백,허준형,(주)리틀빅픽쳐스,2018-04-12,한국,472,411511600,52618,액션,15세이상관람가,5.86,김무열|박희순|이경영|전광렬|임원희|오정세|김민교|
1268,1268,"1,269",프랭크,레니 에이브러햄슨,(주)영화사 진진,2014-09-25,영국,208,410015145,52488,코미디,15세이상관람가,7.95,마이클 패스벤더|매기 질렌할|도널 글리슨|
1269,1269,"1,270",호프 스프링즈,데이빗 프랭클,(주)시너지하우스 (시너지),2013-04-04,미국,179,368939500,52426,멜로/로맨스,청소년관람불가,8.45,메릴 스트립|토미 리 존스|스티브 카렐|
1270,1270,"1,271",더 비지트,M. 나이트 샤말란,유니버설픽쳐스인터내셔널 코리아(유),2015-10-15,미국,279,403435581,52197,스릴러,15세이상관람가,7.02,에드 옥슨볼드|올리비아 데종|
1274,1274,"1,275",소중한 날의 꿈,"안재훈,한혜진",에이원엔터테인먼트,2011-06-23,한국,128,360928100,52010,애니메이션,전체관람가,8.61,박신혜|송창의|오연서|서주애|전혜영|김국빈|
1275,1275,"1,276",바다 탐험대 옥토넛 스페셜,니키 팰런,와이드 릴리즈(주),2015-02-05,영국,210,383427600,51884,애니메이션,전체관람가,7.13,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화|
1276,1276,"1,277",매혹당한 사람들,소피아 코폴라,유니버설픽쳐스인터내셔널 코리아(유),2017-09-06,미국,395,393548500,51867,스릴러,15세이상관람가,6.88,엘르 패닝|콜린 파렐|커스틴 던스트|니콜 키드먼|
1277,1277,"1,278",스트레스를 부르는 그 이름 직장상사,세스 고든,워너브러더스 코리아(주),2011-11-17,미국,117,404070500,51646,코미디,청소년관람불가,7.71,케빈 스페이시|제니퍼 애니스톤|콜린 파렐|제이슨 베이트먼|찰리 데이|제이슨 서디키스|제이미 폭스|
1278,1278,"1,279",오싱,토가시 신,(주)팝엔터테인먼트,2013-12-05,일본,233,334512500,51637,드라마,전체관람가,7.89,하마다 코코네|우에토 아야|이나가키 고로|
1279,1279,"1,280",스카이포스 3D,토니 탕,(주)미디어데이,2013-02-28,미국,183,349260500,51553,애니메이션,전체관람가,7.42,아론 크렙스|헤더 고든|
1280,1280,"1,281",언어의 정원,신카이 마코토,"에이원엔터테인먼트,(주)팝엔터테인먼트",2013-08-14,일본,64,384597200,51337,애니메이션,12세이상관람가,8.22,이리노 미유|하나자와 카나|
1281,1281,"1,282",트리 오브 라이프,테렌스 맬릭,(주)에스비에스콘텐츠허브,2011-10-27,미국,125,369070500,51228,드라마,15세이상관람가,7,브래드 피트|숀 펜|제시카 차스테인|
1282,1282,"1,283",미안해 사랑해 고마워,전윤수,(주)쇼박스,2015-10-28,한국,344,359247800,51207,드라마,15세이상관람가,7.13,지진희|김성균|성유리|김영철|이계인|곽지혜|
1283,1283,"1,284",빅 미라클,켄 콰피스,유니버설픽쳐스인터내셔널 코리아(유),2012-02-23,미국,170,344139500,51151,드라마,전체관람가,8.47,크리스틴 벨|드류 베리모어|존 크래신스키|더모트 멀로니|
1284,1284,"1,285",두 번의 결혼식과 한 번의 장례식,김조광수,(주)영화사 진진,2012-06-21,한국,67,380102144,50905,코미디,15세이상관람가,8.07,김동윤|송용진|류현경|정애연|
