rank,mname,director,provider,date,country,n_scrn,guest,genre,rating,grade,actor,director_score,director_grade,actor_score,actor_grade,grene_score,grene_grade,provider1_power,providera_grade,provider2_power,providerb_grade
"1,097",원 챈스,데이빗 프랭클,(주)넥스트엔터테인먼트월드(NEW),2014-03-13,영국,329,80977,코미디,12세이상관람가,8.27,제임스 코든|콤 미니|제미마 루퍼|알렉산드라 로치|,11.44485874, ,4.795582212,,2.119659045,,9.28721,a,9.28721,a
"1,098",최악의 하루,김종관,CGV아트하우스,2016-08-25,한국,199,80754,멜로/로맨스,15세이상관람가,7.85,한예리|이와세 료|권율|,4.951322077, ,5.173233205,,0.459425979,,2.77701,c,2.77701,d
"1,099",지금은맞고그때는틀리다,홍상수,"(주)영화제작전원사 ,(주)넥스트엔터테인먼트월드(NEW)",2015-09-24,한국,59,80614,드라마,청소년관람불가,6.47,정재영|김민희|,5.72242937, ,6.507253276,,3.619562379,c,9.28721,a,9.28721,a
"1,100",아무르,미카엘 하네케,(주)티캐스트,2012-12-19,프랑스,29,80345,드라마,15세이상관람가,8.43,이자벨 위페르|장-루이 트린티냥|엠마누엘 리바|,0, ,4.786229489,,3.619562379,c,Na,Na,Na,Na
"1,101",프렌즈 위드 베네핏,윌 글럭,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-10-27,미국,210,80197,코미디,청소년관람불가,7.88,밀라 쿠니스|저스틴 팀버레이크|,1.064678122, ,4.975963948,,0,,2.36147,e,2.36147,d
"1,102",로스트 인 더스트,데이빗 맥킨지,메가박스중앙(주)플러스엠,2016-11-03,미국,354,79812,범죄,15세이상관람가,8.5,크리스 파인|벤 포스터|제프 브리지스|케이티 믹슨|,4.031018854, ,5.343979537,,2.054657531,,2.95141,c,2.95141,d
"1,103",오 마이 그랜파,댄 마저,판씨네마(주),2016-03-17,미국,396,79701,코미디,청소년관람불가,7.46,잭 에프론|로버트 드 니로|오브리 플라자|줄리안 허프|조이 도이치|,4.125059528, ,4.775348932,,1.119723488,,2.13094,c,2.13094,d
"1,105",드래곤 스펠: 마법 꽃의 비밀,마누크 데포얀,㈜코리아스크린,2017-08-15,독일,164,79446,애니메이션,전체관람가,8.39,방지원|박상우|신정훈|박정욱|오은수|이세원|,0, ,4.771244786,,0.985205163,,Na,Na,Na,Na
"1,106",페이스 오브 러브,아리 포신,(주)영화사 빅,2014-04-16,미국,222,79179,드라마,15세이상관람가,8.69,아네트 베닝|에드 해리스|로빈 윌리엄스|,4.699094781, ,5.352603248,,2.355507819,,Na,Na,2.04346,d
"1,107",분신사바 2,안병기,(주)팝엔터테인먼트,2014-07-16,중국,238,79017,공포(호러),15세이상관람가,4.02,박한별|신지뢰|장정정|,5.697394867, ,4.814209327,,0.243088622,,Na,Na,2.46878,d
"1,108",너와 100번째 사랑,츠키카와 쇼,(주)디스테이션,2017-05-25,일본,140,78930,드라마,12세이상관람가,8,사카구치 켄타로|미와|류세이 료|,0, ,4.776841834,,2.355507819,,Na,Na,Na,Na
"1,109",토토의 움직이는 숲,에스벤 토프트 야콥슨,(주)미디어데이,2013-06-20,덴마크,191,78571,애니메이션,전체관람가,7.36,마르쿠스 리가르드|알베트 블리크펠트|,0, ,0,,1.468025358,,Na,Na,Na,Na
"1,110",오즈: 신기한 마법가루,블라디미르 토로프킨,(주)스마일이엔티,2017-07-20,러시아,343,78440,애니메이션,전체관람가,7.68,이장원|김하영|,0, ,4.792391661,,0.894531574,,Na,Na,Na,Na
"1,111",세인트 빈센트,데오도르 멜피,(주)영화사 빅,2015-03-05,미국,308,78336,코미디,12세이상관람가,8.4,나오미 왓츠|멜리사 맥카시|빌 머레이|테렌스 하워드|제이든 리버허|,4.699094781, ,4.919982921,,2.119659045,,Na,Na,2.04346,d
"1,112",룸,레니 에이브러햄슨,(주)영화사 빅,2016-03-03,아일랜드,333,78253,드라마,15세이상관람가,8.96,브리 라슨|제이콥 트렘블레이|조안 알렌|,4.699094781, ,4.930336297,,3.619562379,c,Na,Na,2.04346,d
"1,113",모데카이,데이빗 코엡,(주)나이너스엔터테인먼트,2015-02-18,미국,290,78070,액션,15세이상관람가,5.52,조니 뎁|이완 맥그리거|기네스 팰트로|올리비아 문|폴 베타니|제프 골드브럼|,3.415606826, ,5.694394114,,2.091569029,,1.54395,d,1.54395,e
"1,114",엑스 마키나,알렉스 가랜드,유니버설픽쳐스인터내셔널 코리아(유),2015-01-21,미국,207,78049,SF,청소년관람불가,7.6,도널 글리슨|알리시아 비칸데르|오스카 아이삭|,12.36267795, ,5.763215167,,0.73198766,,7.81252,a,7.81252,b
"1,115",쓰리 썸머 나잇,김상진,"(주)리틀빅픽쳐스,(주)인벤트스톤",2015-07-15,한국,297,77621,코미디,청소년관람불가,6.76,김동욱|임원희|손호준|윤제문|류현경|,2.804613147, ,5.626338861,,1.119723488,,1.41428,d,1.65901,e
"1,116",아더 우먼,닉 카사베츠,이십세기폭스코리아(주),2014-11-13,미국,331,77341,코미디,15세이상관람가,7.39,니콜라이 코스터-왈도|레슬리 만|카메론 디아즈|케이트 업튼|돈 존슨|,8.987948142, ,4.813374673,,0.855604485,,7.06657,b,7.06657,b
"1,117",매직 인 더 문라이트,우디 앨런,(주)인벤트스톤,2014-08-20,미국,194,77308,코미디,12세이상관람가,7.71,엠마 스톤|콜린 퍼스|,2.334285822, ,6.985491205,,1.737615654,,1.16954,d,Na,Na
"1,118",타임 패러독스,"마이클 스피어리그,피터 스피어이그",(유)조이앤시네마,2015-01-07,호주,232,76803,SF,15세이상관람가,8.16,에단 호크|노아 테일러|사라 스누크|,0, ,4.880519712,,0.73198766,,Na,Na,Na,Na
"1,119",러덜리스,윌리엄 H. 머시,그린나래미디어(주),2015-07-09,미국,117,76343,코미디,12세이상관람가,8.75,안톤 옐친|빌리 크루덥|,2.272591522, ,5.00372512,,2.119659045,,Na,Na,Na,Na
"1,120",엽기적인 그녀 2,조근식,(주)리틀빅픽쳐스,2016-05-12,한국,387,76321,멜로/로맨스,15세이상관람가,2.85,차태현|빅토리아|,3.274940472, ,6.467280654,,0.723544983,,1.65901,d,1.65901,e
"1,121",하이큐!! 끝과 시작,미츠나카 스스무,(주)팝엔터테인먼트,2016-11-16,일본,130,75704,애니메이션,12세이상관람가,8.91,무라세 아유무|이시카와 카이토|히노 사토시|이리노 미유|오카모토 노부히코|호소야 요시마사|,5.697394867, ,4.803384793,,1.468025358,,Na,Na,2.46878,d
"1,122",오두막,스튜어트 하젤딘,판씨네마(주),2017-04-20,미국,396,75657,드라마,12세이상관람가,8.49,옥타비아 스펜서|샘 워싱턴|라다 미첼|,4.125059528, ,5.404995139,,3.619562379,c,2.13094,c,2.13094,d
"1,123",피치 퍼펙트: 언프리티 걸즈,엘리자베스 뱅크스,유니버설픽쳐스인터내셔널 코리아(유),2015-05-28,미국,297,75598,코미디,15세이상관람가,7.19,안나 켄드릭|헤일리 스테인펠드|레벨 윌슨|브리타니 스노우|,12.36267795, ,5.034788319,,0.382407696,,7.81252,a,7.81252,b
"1,124",조조-황제의 반란,조림산,롯데쇼핑㈜롯데엔터테인먼트,2012-10-18,중국,227,75297,사극,15세이상관람가,6.54,주윤발|소유붕|타마키 히로시|유역비|,16.50288644, ,4.783613535,,3.734501581,a,11.42832,a,11.42832,a
"1,125",브릭 맨션: 통제불능 범죄구역,카밀 들라마레,씨네그루(주)다우기술,2014-08-27,프랑스,287,74912,액션,15세이상관람가,6.88,폴 워커|데이비드 벨|르자|,0, ,5.831868563,,2.397061794,,0.90905,e,Na,Na
"1,126",회초리,박광우,롯데쇼핑㈜롯데엔터테인먼트,2011-05-19,한국,142,74765,드라마,12세이상관람가,8.09,안내상|진지희|,16.50288644, ,4.907493573,,0,,11.42832,a,11.42832,a
"1,128",쿵후팬더: 영웅의 탄생,레오 로,(주)미디어데이,2013-07-04,중국,197,74143,애니메이션,전체관람가,6.22,성룡|,0, ,5.571898889,,1.468025358,,Na,Na,Na,Na
"1,129",피라냐 3DD,존 걸레거,롯데쇼핑㈜롯데엔터테인먼트,2012-08-01,미국,269,74044,공포(호러),청소년관람불가,4.85,다니엘 파나베이커|빙 라메스|데이빗 핫셀호프|크리스토퍼 로이드|카트리나 보우든|데이비드 코에너|,16.50288644, ,4.786437848,,0.397453916,,11.42832,a,11.42832,a
"1,130",로맨틱 헤븐,장진,(주)시네마서비스,2011-03-24,한국,260,73729,드라마,12세이상관람가,6.47,김수로|김동욱|김지원|이순재|심은경|임원희|김준배|,0, ,6.058880963,,0,,Na,Na,Na,Na
"1,132",위자,스틸즈 화이트,유니버설픽쳐스인터내셔널 코리아(유),2015-04-16,미국,337,73549,미스터리,15세이상관람가,5.71,올리비아 쿡|아나 코토|다렌 카가소프|린 샤예|,12.36267795, ,5.106353118,,-0.120576009,,7.81252,a,7.81252,b
"1,133",리스본행 야간열차,빌 어거스트,(주)나이너스엔터테인먼트,2014-06-05,독일,57,73462,미스터리,15세이상관람가,8.29,제레미 아이언스|멜라니 로랑|잭 휴스턴|,3.415606826, ,5.140280007,,0.270450575,,1.54395,d,1.54395,e
"1,134",바다 탐험대 옥토넛 시즌4: 더 파이널,다라 오코넬,와이드 릴리즈(주),2017-06-01,영국,167,73417,애니메이션,전체관람가,8.32,하성용|정재헌|엄상현|,2.875455551, ,4.888971993,,1.252042572,,Na,Na,1.1986,e
"1,135",두 개의 문,"김일란,홍지유",(주)시네마달,2012-06-21,한국,18,73298,다큐멘터리,15세이상관람가,5.15,권영국|김형태|류주형|박진|박성훈|,0, ,5.187335832,,-0.526953931,,Na,Na,Na,Na
"1,137",파워레인져스: 더 비기닝,딘 이스라엘리트,(주)넥스트엔터테인먼트월드(NEW),2017-04-20,미국,479,72495,액션,12세이상관람가,7.17,데이커 몽고메리|나오미 스콧|RJ 사일러|베키 지|루디 린|,11.44485874, ,4.774012004,,1.70034852,,9.28721,a,9.28721,a
"1,138",언더월드: 블러드 워,안나 포에스터,유니버설픽쳐스인터내셔널 코리아(유),2016-11-30,미국,183,72071,액션,15세이상관람가,6.13,케이트 베킨세일|테오 제임스|브래들리 제임스|찰스 댄스|토비어스 멘지스|앨리시아 벨라 베일리|,12.36267795, ,4.973366784,,1.412796496,,7.81252,a,7.81252,b
"1,139",쿰바: 반쪽무늬 얼룩말의 대모험,앤서니 실버스톤,(주)와이즈베이,2014-09-04,남아프리카공화국,180,72046,애니메이션,전체관람가,7.93,제이크 T. 오스틴|안나소피아 롭|캐서린 테이트|리암 니슨|로렌스 피시번|리차드 E. 그랜트|,0, ,5.514690937,,0.894531574,,Na,Na,Na,Na
"1,140",화이트 고릴라,안드레스 G. 슈에,"(주)마인스 엔터테인먼트,(주)박수엔터테인먼트",2013-10-31,스페인,182,71796,애니메이션,전체관람가,8.23,카이 스트로인크|누리아 트리폴|,3.695667727, ,0,,1.468025358,,0,0,2.31572,d
"1,142",프란시스 하,노아 바움백,그린나래미디어(주),2014-07-17,미국,70,71506,코미디,15세이상관람가,8.1,그레타 거윅|믹키 섬너|그레이스 검머|아담 드라이버|마이클 제겐|,2.272591522, ,4.826025072,,0.855604485,,Na,Na,Na,Na
"1,143",모뉴먼츠 맨: 세기의 작전,조지 클루니,이십세기폭스코리아(주),2014-02-27,미국,319,71483,액션,12세이상관람가,6.98,조지 클루니|맷 데이먼|케이트 블란쳇|,8.987948142, ,6.038259624,,3.091504585,e,7.06657,b,7.06657,b
"1,144",더 서클,제임스 폰솔트,씨네그루(주)키다리이엔티,2017-06-22,미국,169,71362,드라마,12세이상관람가,7.1,엠마 왓슨|톰 행크스|,2.33289481, ,5.895840701,,2.17577502,,1.16419,d,Na,Na
"1,145",정글히어로,"박태동,마우리시오 드 라 오르타",씨제이이앤엠(주),2014-10-02,한국,287,71330,애니메이션,전체관람가,7.71,양세나|심규혁|김현지|조성목|남도형|안장혁|,19.94668544, ,4.850292475,,1.468025358,,16.58469,a,16.58469,a
"1,146",투 마더스,앤 폰테인,(주)싸이더스,2013-08-22,프랑스,198,71264,드라마,청소년관람불가,7,나오미 왓츠|로빈 라이트|자비에르 사무엘|제임스 프레체빌|,0, ,4.834053504,,3.619562379,c,0.84913,e,Na,Na
"1,148",극장판 도라에몽: 신 진구의 버스 오브 재팬,야쿠와 신노스케,(주)넥스트엔터테인먼트월드(NEW),2016-12-21,일본,282,70350,애니메이션,전체관람가,9.05,채민지|김정아|최낙윤|이현주|조현정|곽규미|김현욱|김민정|,11.44485874, ,4.796804315,,1.468025358,,9.28721,a,9.28721,a
"1,151",바다 탐험대 옥토넛 시즌4: 늪지탐험선K,다라 오코넬,와이드 릴리즈(주),2016-09-28,영국,164,69912,애니메이션,전체관람가,8.56,하성용|정재헌|엄상현|윤승희|김정은|유동균|김율|한경화|,2.875455551, ,4.853215667,,1.468025358,,Na,Na,1.1986,e
"1,152",인보카머스,스콧 데릭슨,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-08-21,미국,196,69786,공포(호러),청소년관람불가,6.96,올리비아 문|에릭 바나|에드가 라미레즈|,3.693503506, ,4.81243983,,-0.176144965,,3.6996,c,3.6996,c
"1,153",세상에서 고양이가 사라진다면,나가이 아키라,(주)크리픽쳐스,2016-11-09,일본,175,69586,드라마,12세이상관람가,8.6,사토 타케루|미야자키 아오이|,0, ,4.822519209,,3.619562379,c,Na,Na,Na,Na
"1,154",어카운턴트,개빈 오코너,워너브러더스 코리아(주),2016-10-13,미국,375,69529,액션,15세이상관람가,8.31,안나 켄드릭|벤 애플렉|J.K. 시몬스|존 번탈|,8.031584609, ,5.420300008,,1.992455235,,7.12231,b,7.12231,b
"1,155",번개맨,조근현,씨네그루(주)키다리이엔티,2016-02-11,한국,393,69303,판타지,전체관람가,6.24,정현진|루나|,2.33289481, ,4.773505178,,-0.079218324,,1.16419,d,Na,Na
"1,156",어거스트: 가족의 초상,존 웰스,주식회사 우리네트웍스,2014-04-03,미국,249,69095,드라마,15세이상관람가,7.79,메릴 스트립|줄리아 로버츠|베네딕트 컴버배치|이완 맥그리거|,0, ,5.949954309,,3.619562379,c,Na,Na,Na,Na
"1,158",이퀄스,드레이크 도리머스,씨네그루(주)키다리이엔티,2016-08-31,미국,357,68897,드라마,15세이상관람가,8.29,크리스틴 스튜어트|니콜라스 홀트|,2.33289481, ,5.911655505,,2.427212134,,1.16419,d,Na,Na
"1,159",스티브 잡스,대니 보일,유니버설픽쳐스인터내셔널 코리아(유),2016-01-21,미국,384,68815,드라마,12세이상관람가,7.49,마이클 패스벤더|케이트 윈슬렛|세스 로건|,12.36267795, ,5.766490322,,3.619562379,c,7.81252,a,7.81252,b
"1,160",달라스 바이어스 클럽,장 마크 발레,(주)나이너스엔터테인먼트,2014-03-06,미국,138,68794,드라마,청소년관람불가,8.8,매튜 맥커너히|제니퍼 가너|자레드 레토|,3.415606826, ,4.932659248,,3.619562379,c,1.54395,d,1.54395,e
"1,161",우리 선희,홍상수,"(주)영화제작전원사 ,(주)영화사 조제",2013-09-12,한국,39,68770,드라마,청소년관람불가,7.58,정유미|이선균|김상중|정재영|이민우|예지원|,0, ,5.911909076,,3.619562379,c,0,0,0,0
"1,162",피노키오: 당나귀 섬의 비밀,엔조 달로,(주)인벤트스톤,2013-04-25,이탈리아,283,68711,애니메이션,전체관람가,7.04,로버트 네이러|,2.334285822, ,0,,1.793842202,,1.16954,d,Na,Na
"1,163",닥터,"김성홍,김유정,배현지",(주)마인스 엔터테인먼트,2013-06-20,한국,163,68312,스릴러,청소년관람불가,5.66,김창완|배소은|박건우|,2.087047694, ,4.773347827,,0.871939002,,Na,Na,Na,Na
"1,165",올 더 머니,리들리 스콧,판씨네마(주),2018-02-01,미국,260,67602,범죄,15세이상관람가,7.99,마크 월버그|미셸 윌리엄스|크리스토퍼 플러머|,4.125059528, ,5.468111559,,1.574856523,,2.13094,c,2.13094,d
"1,166",아이엠스타 뮤직어워드,와타다 신야,씨제이이앤엠(주),2016-09-14,일본,358,67027,애니메이션,전체관람가,7.73,정유정|김새해|김영은|정유미|정혜원|김채하|소연|위훈|,19.94668544, ,4.809604306,,1.468025358,,16.58469,a,16.58469,a
"1,168",올레,채두병,"(주)대명문화공장,(주)리틀빅픽쳐스",2016-08-25,한국,338,66883,드라마,15세이상관람가,7.46,신하균|박희순|오만석|유다인|,1.637470236,d,6.134577561,,2.619626823,g,1.65901,d,1.65901,e
"1,170",더 바디,오리올 파울로,(주)싸이더스,2014-05-22,스페인,161,66733,스릴러,15세이상관람가,7.88,벨렌 루에다|오라 가리도|휴고 실바|호세 코로나도|,0, ,4.776839597,,0.871939002,,0.84913,e,Na,Na
"1,171",라스트 스탠드,김지운,씨제이이앤엠(주),2013-02-21,미국,300,66698,액션,청소년관람불가,7.8,아놀드 슈왈제네거|포레스트 휘태커|조니 녹스빌|로드리고 산토로|제이미 알렉산더|,19.94668544, ,5.061444939,,2.739466056,f,16.58469,a,16.58469,a
"1,172",우리도 사랑일까,사라 폴리,(주)티캐스트,2012-09-27,캐나다,21,66650,멜로/로맨스,청소년관람불가,8.22,세스 로건|미셸 윌리엄스|,0, ,5.469614411,,0.723544983,,Na,Na,Na,Na
"1,174",선생님의 일기,니티왓 다라톤,"(주)드림팩트엔터테인먼트,(주)미로스페이스",2016-11-02,태국,163,66319,멜로/로맨스,12세이상관람가,8.84,레일라 분야삭|비 스크릿 위셋케우 |,0,e,4.773031379,,1.723480539,,0,0,0,0
"1,175",천녀유혼,엽위신,씨너스엔터테인먼트(주),2011-05-12,중국,240,66219,SF,12세이상관람가,6.53,고천락|유역비|여소군|,2.628744297, ,4.786507751,,0,,1.26444,d,1.26444,e
"1,176",레지던트,안티 조키넨,(주)쇼박스,2011-06-02,영국,200,66216,스릴러,청소년관람불가,6.94,힐러리 스웽크|제프리 딘 모건|크리스토퍼 리|,7.542282897, ,4.970870868,,0,,9.42794,a,9.42794,a
"1,177",다크 플레이스,질스 파겟-브레너,"(주)스톰픽쳐스코리아,주식회사 우리네트웍스",2015-07-15,미국,268,66075,드라마,청소년관람불가,7.65,샤를리즈 테론|니콜라스 홀트|클로이 모레츠|드리아 드 마테오|,1.667385989, ,5.790085239,,1.959109979,,0,0,0,0
"1,178",패트리어트 데이,피터 버그,(주)이수C&E,2017-04-06,미국,375,66074,드라마,15세이상관람가,8.83,마크 월버그|,4.053537547, ,6.162988024,,2.520513028,g,1.91147,c,1.91147,e
